mac_fill,flood_pressure,avg_age
0.6,0.0,0.0017
0.6,0.0,0.0028
0.5,0.0,0.0023
0.5,0.0,0.0013
0.6,0.0,0.0014
0.6,0.0,0.0019
0.6,0.0,0.0031
0.5,0.0,0.002
0.5,0.0,0.0027
0.4,0.0,0.0008
0.4,0.0,0.0025
0.4,0.0,0.0008
0.4,0.0,0.0008
0.4,0.0,0.0008
0.5,0.2,0.0017
0.5,0.0,0.002
0.5,0.0,0.0043
0.5,0.0,0.0043
0.4,0.0,0.0008
0.5,0.2,0.0017
1.0,0.545,0.0008
